parent_asin,train_count,scenario
B00KPRWAX8,896,popular
B0CB7J8KN4,9,warm
B07PQHTDW7,122,popular
B09H6ZFB4F,5,warm
B01L3N1PH4,9,warm
B07LC6WTPQ,22,popular
B08MBQNZDC,4,cold
B08G2QDTSM,48,popular
B0BRFDVRYK,19,warm
B00SFF70K0,6,warm
B01MF9X5V9,223,popular
B08F667HL3,12,warm
B006I0IMF6,175,popular
B004XUCCS6,82,popular
B0BZH26KV4,11,warm
B081F64YLB,51,popular
B07MDVFF4P,203,popular
B0872JQSCN,120,popular
B083RKM25J,58,popular
B075ND1D3X,4,cold
B0BKG4TD4X,6,warm
B0041EDIIW,11,warm
B07RFFJZP7,7,warm
B0BVYKNMJ2,18,warm
B08397MVWD,56,popular
B01AWBA8U8,773,popular
B096MX5JRL,44,popular
B00RTS5WWM,108,popular
B0BNCXKX3G,977,popular
B01M293O5P,57,popular
B079RC9338,110,popular
B08BBZT3PN,5,warm
B0C287FZCD,261,popular
B07XQQS439,12,warm
B01NBIBA8N,8,warm
B0BVM34FH8,14,warm
B084KM94X2,21,popular
B071FZD4SF,5,warm
B01N34TEFX,6,warm
B01J6AHMK0,8,warm
B00063LTSS,99,popular
B00F1MLHT0,21,popular
B07FLXV8TT,412,popular
B0011ULQNI,309,popular
B0BYCVJDCL,6,warm
B0C22WW175,639,popular
B0BLMPQL2D,183,popular
B08GL5DVBD,7,warm
B096ZL3CF3,22,popular
B0C1FX4NYD,18,warm
B010SKARMC,15,warm
B07QH8HYL1,108,popular
B07BNMKNQX,31,popular
B00FQOXM78,53,popular
B09Q3GYF2S,9,warm
B09KZQ2VTK,78,popular
B09XGMHWZ4,1,cold
B09LYBRS8H,25,popular
B07WH5WT15,10,warm
B082FRKZ8D,88,popular
B079J2N8Q8,63,popular
B00DBCJKPK,91,popular
B0B4SN55CH,162,popular
B0BCDNPS1F,20,warm
B00TED5T64,28,popular
B003BLQ374,22,popular
B082YH4WY8,12,warm
B07RYNFR2B,330,popular
B01FNAYRSM,30,popular
B0BLJKBLQY,0,new
B07W8198FY,4,cold
B0B82D6F3R,8,warm
B0BV37T4T3,21,popular
B0BZW8ZLNQ,55,popular
B09QS648HJ,3,cold
B09PV5M527,5,warm
B086MHSTVD,29,popular
B08F6GPRH6,2695,popular
B00BEUE6ZU,36,popular
B00XIF069O,253,popular
B075RJS55D,805,popular
B00FBJ44KM,145,popular
B07N91C1SS,129,popular
B01535CSCE,42,popular
B0B4LVX6X4,7,warm
B07ZM33XMC,360,popular
B0BR6JVN6D,7,warm
B072BY3KJF,33,popular
B0BWH5BWR4,2,cold
B00WJIHI9M,10,warm
B0C42LG6DF,20,warm
B09KGVTQD8,4,cold
B01M0LD5FC,9,warm
B09128WS5K,5,warm
B0852K4S73,17,warm
B07G5JD3SS,43,popular
B099K2B2YJ,13,warm
B00EZ9XGGC,63,popular
B09WB2WYYC,4,cold
B08CD6QDRC,4,cold
B09K6719DX,36,popular
B08K2X25VJ,16,warm
B011PKJI2Y,175,popular
B07DMPX6Z7,16,warm
B00W74QGQO,11,warm
B0CDGNLGK4,4,cold
B073S3LQ6Q,18,warm
B008GFREAU,606,popular
B09N9DPQKG,4,cold
B0C7S8NBJK,858,popular
B078TMMDZZ,396,popular
B0774SWV7V,244,popular
B09XJWJ4LK,18,warm
B0BGT1MNF8,125,popular
B01D1DQKGU,45,popular
B0BL37KBPL,1,cold
B08LK4KQQ6,10,warm
B01DPYOSHS,3,cold
B0BL3G7414,2,cold
B01CEMY4DU,3,cold
B019AUQIBK,21,popular
B003H26C3M,4,cold
B0B76CYRGY,14,warm
B07373WGBF,233,popular
B0C484ZWJY,17,warm
B0BXP6GZBG,10,warm
B07PYRM6J6,7,warm
B00BG5M94S,62,popular
B0B4JX1D3P,16,warm
B0C5QZT29Y,1,cold
B07CJ6ZHQ6,90,popular
B0B7MZGPQK,1,cold
B085VHX67X,13,warm
B0BX9816MC,3,cold
B074NBG4WL,16,warm
B07F1RB3NK,2,cold
B08C5M17M2,3,cold
B0C7GZJNR8,8,warm
B09MF2DGGH,25,popular
B07SXMZLPJ,194,popular
B07HG838SM,8,warm
B08MTKJ6HM,36,popular
B07XQZNM5S,271,popular
B07VFFZCJZ,57,popular
B017EVJG48,35,popular
B087TGW3J4,10,warm
B01D5RGZBC,142,popular
B09S6HJGBH,23,popular
B0BF5GC1Y4,6,warm
B0B31BBWP6,17,warm
B09D82Z1YB,31,popular
B095WW1SHZ,4,cold
B0BXN4MWFR,47,popular
B0C6FJ7CK9,146,popular
B07QPY4WZ8,71,popular
B07X1PTL6M,23,popular
B01DZUTDMW,3,cold
B08BXB1N1V,27,popular
B004U28R86,98,popular
B09N3DF1VX,2,cold
B002CGSYOO,38,popular
B08T1KB8XH,5,warm
B087CFN23R,3,cold
B0972TXWNS,6,warm
B00USLL6FO,25,popular
B0C6DNT1RR,7,warm
B00E4YG1RE,139,popular
B01D4XP6I0,73,popular
B082H7GB3G,9,warm
B09WR3VDZ7,1033,popular
B07BQC7GNL,340,popular
B07Z9X3397,73,popular
B01AYAVB8K,50,popular
B0BRNCLDQZ,8,warm
B07W9H9GNF,17,warm
B0B5QJTT8M,0,new
B076P52TMH,30,popular
B0CDDYKF2G,12,warm
B07N1VZ75W,29,popular
B00WMM3ZC4,516,popular
B00EYWHC7E,196,popular
B08FDHMN8L,3,cold
B009UQG2BQ,32,popular
B08QMB118T,34,popular
B09P4FVYK9,307,popular
B07YYL3RYJ,25,popular
B09Z2JCHQY,74,popular
B0BYSZCYV9,16,warm
B0C92VX462,24,popular
B002UC8LZW,61,popular
B0B8HSH5VG,19,warm
B078TCVYYN,113,popular
B07QQBLQC3,19,warm
B01LQQHEMS,72,popular
B09V4WP2SY,21,popular
B08Q2V2N1Z,9,warm
B00MPS5WVM,67,popular
B008Z5QB96,33,popular
B08L8X4J8G,6,warm
B0BRKN7YCK,16,warm
B00181YDXU,38,popular
B07FK3G173,53,popular
B07SJJCFWT,19,warm
B00RY1OMMU,9,warm
B084ZWHC58,6,warm
B0BPXTQ53K,4,cold
B01A1HL9V0,42,popular
B0030UL7IG,150,popular
B00Q4IPHPK,21,popular
B08F4T49X8,62,popular
B07R3MY426,9,warm
B00LA6POK4,160,popular
B01N8ROH7G,394,popular
B00GN5K88U,67,popular
B0BTPB7HCH,51,popular
B06ZY78PR1,28,popular
B09FBZ2MTC,1,cold
B074Q2X1TD,4,cold
B01EG0DZOW,94,popular
B078SNK1MY,25,popular
B01C5B9Z3O,126,popular
B08Y2BCLHD,14,warm
B0BJ6QHMQ3,25,popular
B08BTGFMV9,69,popular
B06XWMV18G,5,warm
B0BR9ZQTB3,2,cold
B0BFF79PQW,7,warm
B0C8TM3XQM,58,popular
B0105XR91O,16,warm
B07GT66J7D,1,cold
B07V5XS4MV,71,popular
B01MRL6Y0Y,4,cold
B0B658NTXV,16,warm
B09YV2DTPL,37,popular
B09RFBQR8B,22,popular
B01MTGBKPQ,40,popular
B075F7ZF6N,7,warm
B01HHNTOV8,41,popular
B08HVBNDYY,4,cold
B01FWSYOME,35,popular
B07BNK2F89,50,popular
B07YWK2TJH,37,popular
B0B3D69QX3,29,popular
B0B4H9GCM5,3,cold
B0C58LC296,4,cold
B003PJG8K4,262,popular
B00SB6SPA2,568,popular
B07C93VK1H,5,warm
B07KCZZ4FZ,114,popular
B08JKPFFVP,4,cold
B082R17ZJG,394,popular
B00ASEB2SC,30,popular
B07QCRCP2R,929,popular
B095YR2688,1,cold
B0758H3HSZ,126,popular
B078J8YSTN,4,cold
B00PVD81MK,397,popular
B0BCC94FGB,2,cold
B00FFKU50K,8,warm
B0C4T35BBG,241,popular
B08W5CXKDZ,24,popular
B00DIKEYY2,23,popular
B009XG23X4,14,warm
B00JBJ6VG8,317,popular
B002AR5XIK,371,popular
B01BHR0U0E,142,popular
B004YE7Q7I,97,popular
B0BVGLR44Y,322,popular
B07JBHCBMD,24,popular
B07R6KCFS3,2,cold
B0C3R66KS2,152,popular
B06Y4FJD33,43,popular
B09XV43VB4,11,warm
B0CJ2FDZD9,32,popular
B07GL7V46V,45,popular
B07YDJTBCS,4,cold
B08CZ8TKNN,51,popular
B009WWE1JI,7,warm
B07Q8N91HW,639,popular
B073GY89G5,42,popular
B07VJKF4K9,2,cold
B09DP8N62H,11,warm
B00BQ5RYI4,1481,popular
B0BX94MKCK,12,warm
B09DS4NY3P,7,warm
B096JD81SS,45,popular
B0936X4Q8R,48,popular
B0B79XMMHV,10,warm
B07QF6RM4Z,5,warm
B005ZUNQUQ,7,warm
B08YJXJ63K,257,popular
B08P37VMTV,8,warm
B09JP5253W,176,popular
B088NBPFJX,6,warm
B099YTRQPP,4,cold
B0176XQZBQ,10,warm
B07KNZC63H,145,popular
B00IGKKGGE,33,popular
B07X1NR8JL,44,popular
B08MF2L1ZF,17,warm
B01NC0QO8L,68,popular
B07JKPWMT2,3,cold
B07FDGXTXS,12,warm
B08FBSFCZD,7,warm
B0B12S5KML,25,popular
B08QCGQ71P,8,warm
B073XVB1KR,6,warm
B005UP82KU,197,popular
B073YDNPF7,52,popular
B09DBJCJ5Z,30,popular
B08ZH4JWK1,27,popular
B004UAKCS6,499,popular
B08H8TD463,10,warm
B07SHWZJ9Z,2,cold
B01N32XOIO,217,popular
B09B3HNFJZ,10,warm
B06XBFM6CW,24,popular
B0BYMQPB9M,45,popular
B01JP436TS,359,popular
B097RP4J7Y,4,cold
B074F3YW3R,1067,popular
B07DP6T4LV,164,popular
B07C2Z21X5,33,popular
B075Y2J9WT,9,warm
B081H56DMD,50,popular
B07X6LLPS3,20,warm
B092ZYY2ZD,14,warm
B083XYGRXS,33,popular
B012DTDBI8,115,popular
B071VJYMF4,16,warm
B0B8HQWBHZ,19,warm
B07NHQN59S,6,warm
B08P3GXHQL,137,popular
B0B5JN5FXY,2,cold
B09TP9JZ6F,7,warm
B09XQG9YWZ,2,cold
B07R18FQ5K,34,popular
B09SH4BF1H,7,warm
B07B7JC3QV,81,popular
B07JH7MWWD,17,warm
B097RGVDW7,40,popular
B085DL19FK,20,warm
B09LZ3YF6F,5,warm
B09MQK99YW,1,cold
B01CVOL9WU,48,popular
B0BQ9ZJ233,11,warm
B00AX3G36Y,53,popular
B001X017G2,113,popular
B000Q5UMEI,240,popular
B0C1TK3YL6,619,popular
B09W8VTY1Z,68,popular
B0C4PX8VKY,36,popular
B01DT49XN8,6,warm
B0BQQHMQSV,2,cold
B0C6S2DLN7,10,warm
B08TMR5PBY,6,warm
B09LMN4YXP,148,popular
B09WDK12PN,7,warm
B0BGS5LXV2,13,warm
B093C4PM63,4,cold
B0B68WN1S6,11,warm
B01BFKU0T4,6,warm
B082PSTHZ5,28,popular
B007136E1S,163,popular
B011TY0P9Q,37,popular
B075RW6DJ9,129,popular
B00PY3LQ2Y,16,warm
B09PYL1BSS,1,cold
B085VC8CWS,3,cold
B0C2PL629W,21,popular
B00UOIW8SA,11,warm
B081H4ZKNQ,9,warm
B00P39JIU6,61,popular
B002NRQK3Y,31,popular
B08LHJZX2W,4,cold
B07BNGRNDR,5,warm
B08Z3BZ28L,7,warm
B0C3QPMW8N,32,popular
B094CFN11W,3,cold
B07NQQ8PDM,131,popular
B0B9XBPGYV,6,warm
B008I63ILG,40,popular
B0C5C6KQL7,64,popular
B0BCKNHP8F,53,popular
B00JOTZU5I,19,warm
B00GX61OX2,9,warm
B08TYGDSWC,10,warm
B0BJ4DB69X,93,popular
B07KT2P593,57,popular
B08BNH21DH,41,popular
B0BRYZT8DW,5,warm
B07GTC991M,25,popular
B09K3XL4TC,6,warm
B07H9C1176,178,popular
B01L0VERH4,12,warm
B087G6MTSB,48,popular
B07SMGMD3T,71,popular
B00WN2N73A,44,popular
B0748M4L21,8,warm
B09TRK9J5F,23,popular
B004DEJAZU,26,popular
B08638FV8N,279,popular
B0BWV2F5HG,39,popular
B081C4XWXZ,2148,popular
B00LEA2FS0,182,popular
B07ZGGSR19,38,popular
B01A6JQ5D0,32,popular
B01C6UHT0A,14,warm
B00PBQUFZS,9,warm
B07L56R9MS,6,warm
B09TW7KMGX,28,popular
B07FXKQLLP,25,popular
B0188IB9IC,37,popular
B078X5BLSQ,4,cold
B09CMNNDH5,23,popular
B0092T3E3A,200,popular
B0BKRMDCBF,3,cold
B0BMG8YVR3,50,popular
B09PBM7WYN,31,popular
B082KPKM3L,44,popular
B00OUM17AQ,43,popular
B01BBXMEMQ,78,popular
B07PYHRT6R,3,cold
B07PBD57N2,19,warm
B0072ISHIU,12,warm
B08F2VZK4J,63,popular
B07K5SKF73,19,warm
B075YD83Y9,34,popular
B0BNNCSM9K,12,warm
B002KTVFTE,211,popular
B07W92W39W,4,cold
B07C9C7SXD,31,popular
B094PNSBVR,3,cold
B07VHDFJ83,7,warm
B09Q29KBG2,39,popular
B0BM9ML8R8,8,warm
B0BG1DR94R,17,warm
B00JXM8UDK,30,popular
B0BYNRBYF2,2,cold
B0B35LCJBY,30,popular
B010CP4K5S,21,popular
B0BMJ2V51Z,29,popular
B00OHDD9V8,315,popular
B085KVFD1T,4,cold
B082F7P184,3,cold
B0821VFDPZ,18,warm
B07XY2ZKYB,840,popular
B071VQTRST,27,popular
B09YL2DK9S,46,popular
B09ZY64CCP,4,cold
B097JDV3QY,2,cold
B085MT9C4L,9,warm
B07TT5N7XH,10,warm
B088D1L2B9,16,warm
B01B7CEOVK,159,popular
B08N9Q8D4M,29,popular
B07591S3D7,16,warm
B09K14GHHD,739,popular
B09Z39QWV2,4,cold
B08KCP15QT,3,cold
B07F2XMB29,2,cold
B07G9YJ8GD,672,popular
B0BN618225,89,popular
B07XG6WZ9Y,91,popular
B01MDKURTD,49,popular
B0BR4QH3XK,7,warm
B0065EQ45U,48,popular
B000YA7QY4,20,warm
B0BX6DQLMQ,17,warm
B0C3D9BSPD,62,popular
B003OAX596,14,warm
B07JFJ29XF,194,popular
B0C54Y4XG7,18,warm
B01BV14I40,123,popular
B0BRXTN329,10,warm
B08GKK82VD,2,cold
B09R1XQWGQ,269,popular
B07RYHKX2Z,26,popular
B0BTYKKGV8,112,popular
B08CS3X1R9,21,popular
B07Q37CCVR,4,cold
B09GTHXXBY,27,popular
B0C2TJG2GQ,3,cold
B073X3ZNM4,53,popular
B08BFLJYZL,56,popular
B07BP1222X,495,popular
B001NPCTAU,148,popular
B0CC57LWTS,50,popular
B09B3BWF18,23,popular
B06W2L6GBX,98,popular
B01BPF3884,6,warm
B07X5VH1LJ,56,popular
B001MZXUI6,557,popular
B0C98XDNLY,207,popular
B08GK4JLK4,15,warm
B07XD3VS62,26,popular
B0C24L2JBS,289,popular
B088D6WKXR,16,warm
B07DFN8XV8,8,warm
B001WHY3JO,76,popular
B0B9HJ69JY,33,popular
B0BBTJHQHC,19,warm
B00RVFCFI2,892,popular
B013OKX8II,10,warm
B077ZC9BZX,7,warm
B005OSTVSA,11,warm
B095H9GG1G,7,warm
B00AC3F8G6,41,popular
B071J3PFJJ,1002,popular
B07K74Z258,10,warm
B073WR3QR1,19,warm
B09Q3GT1T2,9,warm
B06XDCYSBR,10,warm
B07HGBH1H8,270,popular
B07ZG6SF4B,25,popular
B0878QL8JK,3,cold
B0B51PZC3L,11,warm
B019W4C5IE,28,popular
B0BK8SKTB4,55,popular
B07KLWGGYS,97,popular
B0072OOJCM,22,popular
B00DEC8Q3Y,3,cold
B00HSY20DQ,21,popular
B09CGPQF7T,7,warm
B08YQWPSZW,15,warm
B072FN2B2N,34,popular
B0BXT55RRV,19,warm
B07QXJWP2D,5,warm
B09V6JMJT9,81,popular
B0761LQRYR,66,popular
B01N1U87JJ,3,cold
B07517VVGD,126,popular
B077G9T5SJ,7,warm
B09JBT65YQ,2,cold
B073WWCHZP,20,warm
B00EX75Q0A,12,warm
B017OXNC28,55,popular
B003XMROKG,64,popular
B07NW1VP92,17,warm
B07ST82PS8,17,warm
B0B6SPGNBL,2,cold
B079H9CBDP,22,popular
B07DJ4C6KM,20,warm
B00MJLJGP8,10,warm
B0BN3YQ1KL,5,warm
B08PQC7RKN,162,popular
B08D7638C8,1720,popular
B096K356PN,29,popular
B09WY4NJQY,0,new
B07F84YSM4,73,popular
B0B6FK4HCP,1,cold
B07PFW3R3Z,72,popular
B07HHHC8JB,19,warm
B08B2J2ZY4,5,warm
B0B714LS7X,2,cold
B01BDCBP66,9,warm
B00NXE4N4Y,235,popular
B0145EOFDO,727,popular
B07X3Y1BX7,22,popular
B09233QST8,16,warm
B0B8NQP6ZZ,14,warm
B09CY4BZ97,2,cold
B008HK3WK0,25,popular
B074RSV8Z2,164,popular
B0C4DPBT8Z,56,popular
B0BS417FP7,3,cold
B0C5MGSSXY,6,warm
B0B1JCF5KZ,2,cold
B09KMD55X1,9,warm
B08P4WQPVK,57,popular
B076B81DLQ,45,popular
B07SCDYLHJ,39,popular
B072R61LRC,6,warm
B08V1PF29L,8,warm
B07CQMLSF9,185,popular
B07F12JLXS,31,popular
B015C6E2Z0,19,warm
B0002CPBWI,282,popular
B00WB9MUOC,52,popular
B07KDZ57HC,29,popular
B074WLZBNJ,7,warm
B0015NRQ5S,32,popular
B07238XHCX,39,popular
B07N5LJCWN,10,warm
B0872GBSJV,189,popular
B0C7ZPLMMV,25,popular
B086G9V1WP,4,cold
B095SZC25Y,20,warm
B092D2R6BX,2,cold
B0CC9GRVMR,49,popular
B01DXE29OY,41,popular
B014M1G3GM,5,warm
B088T9CZNK,25,popular
B01JB8MQ76,16,warm
B017U03BCG,118,popular
B08KSM46LH,3,cold
B000YSONMO,122,popular
B00WBS32K4,19,warm
B0BTHQKHFP,109,popular
B01CDHVRIG,13,warm
B083FPJB2L,20,warm
B0BW8ZGYNG,13,warm
B09K7NTPL5,7,warm
B0045DYPT0,32,popular
B0732VF22Z,25,popular
B08X2MRQS8,35,popular
B0C4KG9F2F,2,cold
B00JJ3CG9W,7,warm
B071HLQRV8,65,popular
B07MTKG2KZ,5,warm
B01C7T4I4A,25,popular
B06XCY8YPQ,25,popular
B09S5RPP4D,3,cold
B09CKSTRS7,3,cold
B00SIM78R0,185,popular
B00BTFPZZA,38,popular
B07ZHJ9XQ9,50,popular
B08SB7F5FV,21,popular
B013E62AQ8,69,popular
B01MCVC8WJ,11,warm
B091JT8CY2,93,popular
B07R5J7MNT,76,popular
B0BSB1J9Z9,6,warm
B0854HFVVL,4,cold
B07NRLB1QW,28,popular
B07BX587SD,259,popular
B09NPJX7PV,16,warm
B08DS75ZZ8,51,popular
B07VRCCH67,3,cold
B08BG6DZWX,10,warm
B01LDVQTEA,117,popular
B00WSAWZ1M,197,popular
B0046T44YO,80,popular
B08MWWFDTG,49,popular
B00JPRACS4,22,popular
B09Q99ZYGN,1,cold
B01N0OAR8V,6,warm
B00BL17BXG,41,popular
B098DQC267,42,popular
B0BG7Q5BMQ,19,warm
B09SBRB59Z,42,popular
B00E5NFVS4,120,popular
B07GFTS9F1,65,popular
B004V8KWQO,67,popular
B0787B3G4P,9,warm
B01EF3Q8SU,174,popular
B001VZ62F0,32,popular
B095KWNCBP,30,popular
B07H4CPX8D,58,popular
B09V91DLSX,30,popular
B0721JLWNZ,3,cold
B08D8LCFPZ,2,cold
B09BFTLT4M,15,warm
B08JCR6SCM,4,cold
B08T5Z9PL6,8,warm
B07FLH7VLQ,209,popular
B000067SLU,16,warm
B0C6JR33KX,27,popular
B0C5CZWK93,48,popular
B07G9V91BB,6,warm
B0749L3K29,22,popular
B09SP9WZJ5,97,popular
B00XIATP8M,9,warm
B006ZS5AQA,51,popular
B0BPNZXFDC,9,warm
B000QZ0036,179,popular
B01N9NTSM0,21,popular
B01D2TSGL0,12,warm
B07VLV64D3,2,cold
B086V5442K,4,cold
B0091RA0KS,88,popular
B07BVR2FFR,14,warm
B0B5GSH1R2,2,cold
B06Y2KQBVN,90,popular
B01N5BJNAP,32,popular
B004W34BYC,14,warm
B07LD9TTZY,760,popular
B076HJVSC3,56,popular
B081G6NRPJ,59,popular
B07JPYJ5H1,151,popular
B00E65TNYE,129,popular
B085DM8C4Q,6,warm
B005J4Y422,24,popular
B07SSZPJSH,7,warm
B0BM1RHGX3,7,warm
B073W4MDHC,38,popular
B01M72ZZHG,8,warm
B07Q1GDW6S,18,warm
B00B2DCQD8,12,warm
B06ZYRRW9T,55,popular
B00BHJS3C0,111,popular
B0812139N5,3,cold
B01MREE78U,36,popular
B0BV5NFSDD,9,warm
B0BX4QY3KF,41,popular
B0B24ZTSSQ,0,new
B0BSY3N219,329,popular
B09BC53ZVV,7,warm
B07GZPC69Q,7,warm
B082CYFM3L,42,popular
B0865MV9VY,12,warm
B00HZ7XX7I,9,warm
B0B1V225Y7,11,warm
B01FVC8GJS,7,warm
B0C3BFQ5WX,10,warm
B00GI8964E,25,popular
B085DW8LD7,2,cold
B0032W602A,36,popular
B09DS15SGT,7,warm
B09XMDT83N,23,popular
B07P83Y4BG,3,cold
B095CDFFTD,30,popular
B07CWWNHHH,30,popular
B0C3ZKPCPP,11,warm
B00O9S2VSS,72,popular
B0BLGP3VR6,28,popular
B01J5P76G6,4,cold
B0BM11XSB1,672,popular
B013IACVTQ,57,popular
B0B5Y69NPM,21,popular
B07XSNP4MN,10,warm
B07KRW8D3M,86,popular
B091TL1VQ4,16,warm
B00NP140TI,68,popular
B004T4180O,47,popular
B0BYTC2PHT,134,popular
B00OUURFNG,137,popular
B00JQYTXQ8,12,warm
B01F7VU010,4,cold
B00LEEQN1G,17,warm
B00CTQ5HG0,38,popular
B00L9EPT8O,541,popular
B07VC3SV8J,6,warm
B0BJMSKQ7H,208,popular
B08XWVS4VZ,6,warm
B07RVG34WR,23,popular
B09SKQ826M,82,popular
B0716M5DMV,14,warm
B08FWYPDW7,9,warm
B07WQ62R7W,38,popular
B0BYNPBXGR,43,popular
B06XD6VQ1J,116,popular
B084KQMH6V,114,popular
B07Q2C85LP,50,popular
B09V9J124H,265,popular
B01M3PTUV6,71,popular
B005650ZGI,6,warm
B09LLNCN59,12,warm
B00N1X2UC4,489,popular
B07S91MFCS,6,warm
B009SD3AFM,4,cold
B09X9FY8CL,12,warm
B00JZRXWRW,110,popular
B0716CZKVV,17,warm
B0C142V33T,27,popular
B004HO58SO,340,popular
B07KZ9J8QL,9,warm
B01DOJDPQY,84,popular
B00REN4DR2,7,warm
B077RYCNM6,79,popular
B0BYT4G9KG,3,cold
B078HFRNSP,152,popular
B08KL1KS53,11,warm
B09W4LL9XQ,19,warm
B079GYWPJN,61,popular
B07PXKW5QN,17,warm
B07R3G4FJW,34,popular
B08L7VBPVY,5,warm
B083GLJQWB,13,warm
B009H8OA0C,4,cold
B07S9RVC3C,13,warm
B00BPE6ERS,43,popular
B0CCX992PZ,16,warm
B0713QRWB3,51,popular
B01FH8V422,17,warm
B0723HQLMN,47,popular
B0C57Z68FX,40,popular
B08ZDS2M4K,2,cold
B07KP4V1VN,6,warm
B01MY139K4,4,cold
B0BR8WQSZP,5,warm
B00YKF5OWU,4,cold
B07T9HVLXC,9,warm
B078CQSHDV,2953,popular
B08HV1F9JS,8,warm
B097H2L61N,4,cold
B0912TK7TD,11,warm
B08L91HTHN,11,warm
B07Z75HBR2,157,popular
B08YNFQC5T,21,popular
B07RKQBHC9,155,popular
B06X8YZJ64,100,popular
B08B3MFZ8L,27,popular
B013PUHUGI,18,warm
B071J2Y3PC,9,warm
B09JTK36HZ,57,popular
B0989D6P81,20,warm
B09YT2M1VD,24,popular
B0C6JS5LF9,67,popular
B01MA52B9L,78,popular
B088QW6NBQ,2,cold
B089VJT3K2,486,popular
B0BL13YWTK,23,popular
B08VCZDZSP,797,popular
B07X5JKVSK,75,popular
B07T1LMT8F,10,warm
B008J0Z9MW,157,popular
B07VHB4JK2,42,popular
B07QYKZ6S4,315,popular
B0C1ZG1D83,75,popular
B06XG1VG4Q,8,warm
B07P9823YX,162,popular
B003I4JHVI,30,popular
B07QYDJW1V,17,warm
B0C27YR5QV,14,warm
B09J1D6ZTY,26,popular
B084GCXV19,17,warm
B09H2ZXDGV,1,cold
B0007LXT50,7,warm
B0BZR3QMSR,27,popular
B07GPY3XX8,58,popular
B00Y3SD44E,310,popular
B07MT66CH1,120,popular
B074947X32,105,popular
B07G61MF64,908,popular
B07B95T72R,84,popular
B07BSJKZRL,139,popular
B0BHNCHF3H,67,popular
B07GPXBCL7,25,popular
B0BFQ622JJ,12,warm
B081JVRJZR,112,popular
B074N81CZN,420,popular
B09MMPVM36,110,popular
B08Z7ZBGLP,4,cold
B07MM8Y5MX,7,warm
B07F6ZP5WF,90,popular
B00H28H8DU,159,popular
B0C37VVYRC,6,warm
B01JFZWGCU,107,popular
B09DGTFFG2,373,popular
B09Y3C34CN,190,popular
B09Z4HV86M,3,cold
B00BIIE4O6,71,popular
B01LRW8FWY,24,popular
B074SCBMZR,4,cold
B088D7QZ9G,87,popular
B07KWWFGRX,79,popular
B07VV6ZPHG,6,warm
B07D6LZFGJ,45,popular
B0C5HGX4X9,203,popular
B0BJFFRQ26,6,warm
B017VBMHRO,47,popular
B002KG0JMG,20,warm
B09YLM7H2C,2,cold
B07C3G6JHW,22,popular
B09FQFFX15,369,popular
B09K44M2HJ,104,popular
B0BLB6YJ8J,3,cold
B00021Y9N6,6,warm
B07RTQLV5L,32,popular
B098BN33KP,21,popular
B08VJ25PL1,30,popular
B087ZPXQVF,4,cold
B09MGL41TY,15,warm
B0768HJ15Z,55,popular
B00EO4W9P2,10,warm
B008GVETNE,248,popular
B000U9ZCQS,30,popular
B09MYKYJ7W,25,popular
B01EBW7LMW,98,popular
B09ZR73JQH,33,popular
B0BC8KGXC9,12,warm
B00927VMEK,67,popular
B0090E23O8,21,popular
B09P3HY3P3,6,warm
B09JFZM536,5,warm
B08XNCS2FB,9,warm
B01N07LYON,138,popular
B008I65SCS,4,cold
B0BZS1XZZV,7,warm
B0B59KTKJX,30,popular
B07YWMT3LP,2,cold
B01E9UGUPK,14,warm
B0058BW0LS,44,popular
B07PQKMXHX,14,warm
B0BT6VGDM3,5,warm
B08S7H2LWW,4,cold
B0058TUZTO,187,popular
B0BWMTHR8Y,21,popular
B00WUICIVE,254,popular
B01N0RTFNF,43,popular
B07QZF2SD9,15,warm
B086344Y5Y,34,popular
B0792XQYR7,38,popular
B01J94SBMQ,235,popular
B07H2VKMGM,67,popular
B0BGYT7N1P,1,cold
B00A0Q0MIE,19,warm
B08B2BL5YP,223,popular
B015O2CUU6,23,popular
B09Y8HWG2L,12,warm
B07KF675C5,11,warm
B0BTHLBG28,340,popular
B0199TGZFQ,848,popular
B0BNNHF5VN,45,popular
B000P1KSHO,68,popular
B08KVSC83Z,4,cold
B081PZFRJB,19,warm
B08SW6N68S,6,warm
B07PB5BZPF,9,warm
B07DHLSQ3J,10,warm
B0BN7YPZKP,43,popular
B09J8P9SDJ,14,warm
B07QG6JVXZ,26,popular
B07HR9WZYC,4,cold
B08T22VS53,8,warm
B0BZJGJ4MK,10,warm
B08QVTMN9C,63,popular
B01K1RVRPS,8,warm
B077TSWY1R,50,popular
B011U6ZIPO,655,popular
B0BS3HYV4H,3,cold
B0BRB11P2Q,7,warm
B009WUM3DQ,48,popular
B07TFQSBMJ,9,warm
B0BRQ9BDR1,12,warm
B00009R90M,48,popular
B0CHR8FLG4,49,popular
B01HB8X4VU,30,popular
B0979CBJ5R,13,warm
B00T50NW56,38,popular
B01K9V7D18,9,warm
B0BBF3B8Q8,1,cold
B00VBLSIKG,7,warm
B016PP12IC,61,popular
B09YD44K4J,20,warm
B00SHZRRJ2,8,warm
B00485CYSY,175,popular
B086PW1JW9,9,warm
B091JWF863,164,popular
B08LRZW9GS,22,popular
B07ZHYHWQ6,48,popular
B0BKL7KD6Y,3,cold
B00WXIYMNI,357,popular
B086YGDGT3,17,warm
B01EL7VTC0,1332,popular
